,unit,date,beta_mkt,beta_oil_partial,partial_lo,partial_hi,beta_oil_total,total_lo,total_hi,nobs
8356,Technology & renewables,2017-12-01,0.60923,-0.03733,-0.15522,0.08056,0.09564,-0.02067,0.21194,104
8357,Technology & renewables,2017-12-08,0.60185,-0.00752,-0.12116,0.10611,0.12105,0.00251,0.23958,104
8358,Technology & renewables,2017-12-15,0.60225,-0.01156,-0.12569,0.10258,0.11659,-0.00218,0.23535,104
8359,Technology & renewables,2017-12-22,0.57090,-0.00815,-0.12293,0.10663,0.11378,-0.00509,0.23266,104
8360,Technology & renewables,2017-12-29,0.57299,-0.00861,-0.12432,0.10710,0.11510,-0.00403,0.23424,104
8361,Technology & renewables,2018-01-05,0.50968,-0.01145,-0.12734,0.10444,0.08195,-0.03050,0.19439,104
8362,Technology & renewables,2018-01-12,0.42589,-0.02378,-0.13826,0.09070,0.04532,-0.05384,0.14448,104
8363,Technology & renewables,2018-01-19,0.40050,-0.02408,-0.13835,0.09020,0.03961,-0.05844,0.13767,104
8364,Technology & renewables,2018-01-26,0.40947,-0.02708,-0.14258,0.08842,0.03687,-0.06341,0.13715,104
8365,Technology & renewables,2018-02-02,0.43077,-0.02232,-0.13798,0.09334,0.04634,-0.05499,0.14766,104
8366,Technology & renewables,2018-02-09,0.43984,0.00504,-0.11817,0.12825,0.07424,-0.04448,0.19296,104
8367,Technology & renewables,2018-02-16,0.40221,0.01927,-0.10295,0.14149,0.08587,-0.03838,0.21013,104
8368,Technology & renewables,2018-02-23,0.41608,0.02375,-0.10085,0.14835,0.09094,-0.03867,0.22054,104
8369,Technology & renewables,2018-03-02,0.43403,0.02817,-0.09946,0.15580,0.09751,-0.03526,0.23027,104
8370,Technology & renewables,2018-03-09,0.48178,0.02513,-0.10303,0.15328,0.10468,-0.02887,0.23824,104
8371,Technology & renewables,2018-03-16,0.48556,0.02411,-0.10387,0.15210,0.10378,-0.02970,0.23725,104
8372,Technology & renewables,2018-03-23,0.51066,0.01781,-0.10804,0.14366,0.09742,-0.03257,0.22740,104
8373,Technology & renewables,2018-03-30,0.53332,0.01804,-0.10651,0.14259,0.09844,-0.03068,0.22755,104
8374,Technology & renewables,2018-04-06,0.51805,0.02638,-0.09873,0.15150,0.10569,-0.02403,0.23540,104
8375,Technology & renewables,2018-04-13,0.51889,0.02930,-0.09419,0.15279,0.11059,-0.01603,0.23722,104
8376,Technology & renewables,2018-04-20,0.53110,0.03457,-0.09076,0.15990,0.11687,-0.01190,0.24564,104
8377,Technology & renewables,2018-04-27,0.50739,0.02973,-0.09621,0.15568,0.10742,-0.02287,0.23772,104
8378,Technology & renewables,2018-05-04,0.49995,0.02597,-0.10197,0.15390,0.10026,-0.03434,0.23486,104
8379,Technology & renewables,2018-05-11,0.50630,0.02663,-0.10344,0.15670,0.10395,-0.03208,0.23998,104
8380,Technology & renewables,2018-05-18,0.53128,0.02849,-0.10207,0.15905,0.10969,-0.02573,0.24511,104
8381,Technology & renewables,2018-05-25,0.57177,0.02459,-0.10584,0.15502,0.11498,-0.01847,0.24843,104
8382,Technology & renewables,2018-06-01,0.62891,0.01698,-0.11391,0.14787,0.11718,-0.01449,0.24886,104
8383,Technology & renewables,2018-06-08,0.59689,0.02627,-0.10426,0.15680,0.12103,-0.01265,0.25472,104
8384,Technology & renewables,2018-06-15,0.54047,0.02967,-0.09981,0.15914,0.11228,-0.02106,0.24563,104
8385,Technology & renewables,2018-06-22,0.56212,0.02270,-0.10526,0.15065,0.10668,-0.02552,0.23888,104
8386,Technology & renewables,2018-06-29,0.58103,0.01763,-0.10842,0.14369,0.09986,-0.03074,0.23046,104
8387,Technology & renewables,2018-07-06,0.58418,0.01434,-0.11521,0.14388,0.09819,-0.03617,0.23254,104
8388,Technology & renewables,2018-07-13,0.57658,0.01922,-0.10943,0.14787,0.10155,-0.03283,0.23594,104
8389,Technology & renewables,2018-07-20,0.59206,0.00370,-0.13078,0.13818,0.08903,-0.04986,0.22792,104
8390,Technology & renewables,2018-07-27,0.64774,0.02538,-0.09449,0.14525,0.11505,-0.00601,0.23611,104
8391,Technology & renewables,2018-08-03,0.64281,0.03369,-0.08317,0.15056,0.12422,0.00502,0.24342,104
8392,Technology & renewables,2018-08-10,0.64365,0.03629,-0.08022,0.15281,0.12611,0.00647,0.24575,104
8393,Technology & renewables,2018-08-17,0.59801,0.05917,-0.04851,0.16686,0.15283,0.03529,0.27038,104
8394,Technology & renewables,2018-08-24,0.60093,0.06606,-0.04068,0.17280,0.16285,0.04634,0.27935,104
8395,Technology & renewables,2018-08-31,0.58591,0.07806,-0.03191,0.18803,0.17636,0.05615,0.29657,104
8396,Technology & renewables,2018-09-07,0.58896,0.07677,-0.03363,0.18717,0.17761,0.05755,0.29766,104
8397,Technology & renewables,2018-09-14,0.55523,0.07389,-0.03725,0.18502,0.16395,0.04025,0.28766,104
8398,Technology & renewables,2018-09-21,0.56777,0.07068,-0.04083,0.18219,0.16328,0.03983,0.28673,104
8399,Technology & renewables,2018-09-28,0.57215,0.07393,-0.04043,0.18829,0.16973,0.04451,0.29495,104
8400,Technology & renewables,2018-10-05,0.55320,0.08455,-0.03223,0.20133,0.17663,0.04863,0.30464,104
8401,Technology & renewables,2018-10-12,0.61656,0.08831,-0.02851,0.20513,0.19875,0.07157,0.32592,104
8402,Technology & renewables,2018-10-19,0.62942,0.08286,-0.03360,0.19932,0.19535,0.06816,0.32255,104
8403,Technology & renewables,2018-10-26,0.67176,0.08717,-0.03212,0.20647,0.21531,0.08669,0.34393,104
8404,Technology & renewables,2018-11-02,0.72017,0.05461,-0.07157,0.18079,0.17035,0.03943,0.30127,104
8405,Technology & renewables,2018-11-09,0.75513,0.04428,-0.08327,0.17183,0.16527,0.03548,0.29506,104
8406,Technology & renewables,2018-11-16,0.74594,0.04230,-0.08689,0.17149,0.16528,0.03555,0.29501,104
8407,Technology & renewables,2018-11-23,0.75214,0.05056,-0.06739,0.16851,0.18935,0.07758,0.30112,104
8408,Technology & renewables,2018-11-30,0.80579,0.04054,-0.10485,0.18592,0.21548,0.08739,0.34358,104
8409,Technology & renewables,2018-12-07,1.00227,-0.02978,-0.19924,0.13968,0.17656,0.04419,0.30894,104
8410,Technology & renewables,2018-12-14,1.00047,-0.04219,-0.21202,0.12764,0.16725,0.03147,0.30302,104
8411,Technology & renewables,2018-12-21,1.00531,-0.03199,-0.18901,0.12502,0.18710,0.06822,0.30598,104
8412,Technology & renewables,2018-12-28,1.00464,-0.03567,-0.19261,0.12127,0.18333,0.06468,0.30199,104
8413,Technology & renewables,2019-01-04,1.01216,-0.03611,-0.19124,0.11902,0.19298,0.08018,0.30577,104
8414,Technology & renewables,2019-01-11,1.01131,-0.02890,-0.18506,0.12727,0.20114,0.08864,0.31365,104
8415,Technology & renewables,2019-01-18,1.00598,-0.03174,-0.18711,0.12364,0.19821,0.08719,0.30922,104
8416,Technology & renewables,2019-01-25,0.98134,-0.03047,-0.18542,0.12448,0.19590,0.08457,0.30723,104
